Type,Date,Open,High,Low,Close,Adj Close,Volume
LTC,7/3/2018,85.387802,89.276802,84.734901,85.101303,85.101303,343900992
LTC,7/4/2018,85.172798,89.116203,84.0214,85.494003,85.494003,282222016
LTC,7/5/2018,85.653198,86.670502,82.541901,83.760002,83.760002,306121984
LTC,7/6/2018,83.837303,84.596497,81.321404,83.378098,83.378098,253160000
LTC,7/7/2018,83.404297,86.201897,80.702003,86.201897,86.201897,238936992
LTC,7/8/2018,86.262299,86.678101,82.181999,82.396004,82.396004,239655008
LTC,7/9/2018,82.544098,83.257797,80.748001,80.857597,80.857597,263326000
LTC,7/10/2018,80.782303,80.882698,75.383499,76.083504,76.083504,321614016
LTC,7/11/2018,76.129898,80.796898,76.074303,78.699898,78.699898,284915008
LTC,7/12/2018,78.594101,78.594101,75.3106,76.808601,76.808601,267396992
LTC,7/13/2018,77.292099,78.434601,76.107597,76.942497,76.942497,256038000
LTC,7/14/2018,76.973297,77.541801,76.178497,76.722397,76.722397,197776000
LTC,7/15/2018,76.704597,79.6492,76.015503,78.939003,78.939003,230467008
LTC,7/16/2018,78.959602,84.595901,78.214798,84.595901,84.595901,307904000
LTC,7/17/2018,84.301498,90.3097,82.999496,89.806099,89.806099,341836000
LTC,7/18/2018,89.821503,93.649902,86.027802,86.962097,86.962097,375428992
LTC,7/19/2018,86.898201,88.829399,85.788498,86.667702,86.667702,307785984
LTC,7/20/2018,86.681999,86.681999,82.421097,82.754601,82.754601,287448000
LTC,7/21/2018,82.658302,85.245003,80.671204,84.463898,84.463898,246152992
LTC,7/22/2018,84.264503,84.630501,82.871902,83.156197,83.156197,245916992
LTC,7/23/2018,83.231499,86.054604,82.314102,82.433197,82.433197,296071008
LTC,7/24/2018,82.682999,89.285202,81.931999,89.285202,89.285202,440572992
LTC,7/25/2018,88.657204,89.922401,85.411301,86.2817,86.2817,310156992
LTC,7/26/2018,86.277199,88.022202,83.186501,84.027496,84.027496,286579008
LTC,7/27/2018,83.730003,85.2183,82.043999,84.4636,84.4636,358798016
LTC,7/28/2018,84.536903,84.628098,82.8311,83.624001,83.624001,279804992
LTC,7/29/2018,84.0541,85.2071,83.384598,84.084099,84.084099,276696000
LTC,7/30/2018,84.153999,84.712898,80.600403,82.849899,82.849899,313998000
LTC,7/31/2018,82.689301,82.939499,76.810402,79.702301,79.702301,319362000
LTC,8/1/2018,80.3908,80.733498,76.401497,77.855598,77.855598,301530000
LTC,8/2/2018,77.714203,78.538002,75.6147,76.138802,76.138802,285466000
LTC,8/3/2018,76.301804,77.566399,74.465599,77.5355,77.5355,298295000
LTC,8/4/2018,77.422302,77.822899,72.763,73.1987,73.1987,262765000
LTC,8/5/2018,73.379097,75.001099,72.689598,74.589401,74.589401,265627000
LTC,8/6/2018,75.0616,76.585899,72.790298,73.888298,73.888298,265134000
LTC,8/7/2018,74.003098,75.227798,68.1278,68.170303,68.170303,299418000
LTC,8/8/2018,68.162804,68.162804,62.138302,62.490398,62.490398,313187000
LTC,8/9/2018,62.473,65.5774,61.2962,63.980801,63.980801,270095000
LTC,8/10/2018,63.974998,64.930099,58.863098,59.394001,59.394001,259781000
LTC,8/11/2018,59.487598,59.798698,55.672699,58.3591,58.3591,259948000
LTC,8/12/2018,58.217499,61.705799,57.956699,59.328098,59.328098,276383000
LTC,8/13/2018,59.4837,60.597801,56.306,56.848202,56.848202,223061000
LTC,8/14/2018,57.004799,57.0536,51.158501,54.559399,54.559399,250440000
LTC,8/15/2018,54.679001,58.947899,54.300499,54.500401,54.500401,282699000
LTC,8/16/2018,54.535999,57.426998,54.510502,55.3619,55.3619,211779000
LTC,8/17/2018,55.329399,61.5144,55.193001,61.5144,61.5144,263383000
LTC,8/18/2018,61.556801,62.034,55.802898,57.2757,57.2757,243057000
LTC,8/19/2018,57.222698,58.741798,56.543301,57.938999,57.938999,204484000
LTC,8/20/2018,57.908401,58.551201,53.978401,53.996201,53.996201,244192000
LTC,8/21/2018,53.771599,56.797901,53.771599,56.350201,56.350201,187486000
LTC,8/22/2018,56.6591,59.011398,54.378399,55.3186,55.3186,228893000
LTC,8/23/2018,55.193699,57.809101,54.393501,57.5434,57.5434,205125000
LTC,8/24/2018,57.604198,58.278198,55.953602,57.929798,57.929798,194676000
LTC,8/25/2018,57.923599,58.2146,57.365002,57.907902,57.907902,187571000
LTC,8/26/2018,58.051601,58.1054,56.2384,57.334099,57.334099,206572000
LTC,8/27/2018,57.2593,60.4244,56.927898,60.249901,60.249901,228072000
LTC,8/28/2018,60.226002,63.397202,59.623001,63.024399,63.024399,246764000
LTC,8/29/2018,63.029202,63.389702,60.738499,61.7672,61.7672,220637000
LTC,8/30/2018,61.765598,62.034599,58.919201,60.315201,60.315201,219094000
LTC,8/31/2018,60.422798,62.254902,59.324902,61.925499,61.925499,265252000
LTC,9/1/2018,61.7388,67.250702,61.7388,65.950996,65.950996,306586000
LTC,9/2/2018,65.984802,66.901398,64.329803,65.649399,65.649399,265104000
LTC,9/3/2018,65.817596,66.198502,64.321602,65.373199,65.373199,235034000
LTC,9/4/2018,65.319901,68.977203,65.2276,67.7099,67.7099,308206000
LTC,9/5/2018,67.6679,68.118797,58.437698,58.437698,58.437698,409226000
LTC,9/6/2018,58.320999,58.320999,54.909599,57.486198,57.486198,351270000
LTC,9/7/2018,57.342201,58.1166,55.5117,56.1978,56.1978,229626000
LTC,9/8/2018,56.126701,57.6063,52.584202,53.244598,53.244598,223684000
LTC,9/9/2018,53.2747,56.399799,52.717201,54.924198,54.924198,253320000
LTC,9/10/2018,54.993698,56.0653,53.496201,54.595798,54.595798,251240000
LTC,9/11/2018,54.6068,54.784801,51.075802,52.367298,52.367298,272379000
LTC,9/12/2018,52.389,52.411701,47.6675,51.656601,51.656601,290357000
LTC,9/13/2018,51.883301,55.049198,51.7603,54.5364,54.5364,295074000
LTC,9/14/2018,54.647598,58.439098,53.316002,56.5765,56.5765,336190000
LTC,9/15/2018,56.336899,58.400799,56.175301,56.7131,56.7131,252020000
LTC,9/16/2018,56.581001,57.368099,55.058899,56.972698,56.972698,253978000
LTC,9/17/2018,57.0201,57.750099,51.849602,52.540501,52.540501,261325000
LTC,9/18/2018,52.2938,55.1008,50.9995,54.097198,54.097198,296552000
LTC,9/19/2018,54.017502,54.923,52.2556,54.334499,54.334499,271642000
LTC,9/20/2018,54.372799,57.153702,53.639801,56.634399,56.634399,260631000
LTC,9/21/2018,56.7827,62.057098,56.462299,60.722801,60.722801,398550000
LTC,9/22/2018,60.814602,61.708698,57.744701,60.4366,60.4366,298424000
LTC,9/23/2018,60.548302,63.187,59.995098,61.366402,61.366402,304888000
LTC,9/24/2018,61.339298,61.339298,57.304798,57.969101,57.969101,296366000
LTC,9/25/2018,58.021,58.147598,54.737598,57.537601,57.537601,351579000
LTC,9/26/2018,57.4492,59.620098,56.701698,57.3955,57.3955,294136000
LTC,9/27/2018,57.450001,64.294998,56.923901,62.979401,62.979401,574277000
LTC,9/28/2018,63.171501,64.4226,60.807899,61.8951,61.8951,459862000
LTC,9/29/2018,61.643501,62.025299,59.4916,61.606899,61.606899,356028000
LTC,9/30/2018,61.625301,62.3885,60.1497,61.141899,61.141899,463002000
LTC,10/1/2018,61.098598,61.729698,59.740002,60.208099,60.208099,456583000
LTC,10/2/2018,60.301201,61.252201,59.410702,59.705399,59.705399,444830000
LTC,10/3/2018,59.5755,59.5755,57.076599,57.477501,57.477501,452464000
LTC,10/4/2018,57.5215,59.049,57.444901,58.279499,58.279499,343602000
LTC,10/5/2018,58.331501,59.127201,57.673698,58.766201,58.766201,371790000
LTC,10/6/2018,58.875702,58.9198,57.266602,57.844101,57.844101,375900000
LTC,10/7/2018,57.934898,58.364399,57.208199,58.160301,58.160301,435270000
LTC,10/8/2018,58.2318,59.824402,57.481998,59.412601,59.412601,347408000
LTC,10/9/2018,59.4454,59.529099,58.2118,58.713299,58.713299,318545000
LTC,10/10/2018,58.664101,58.664101,57.425701,57.9818,57.9818,358009000
LTC,10/11/2018,57.976398,57.976398,50.991199,51.233002,51.233002,343098000
LTC,10/12/2018,50.874599,53.821499,50.874599,53.551701,53.551701,280891000
LTC,10/13/2018,53.4561,54.277599,53.214199,53.451801,53.451801,237333000
LTC,10/14/2018,53.509201,53.8386,52.032299,52.187401,52.187401,242221000
LTC,10/15/2018,52.173801,57.462002,51.914902,54.879601,54.879601,431765000
LTC,10/16/2018,54.965099,55.481701,53.673698,54.068199,54.068199,281917000
LTC,10/17/2018,54.2649,54.2649,53.0853,53.6721,53.6721,295022000
LTC,10/18/2018,53.7169,53.986698,52.129101,52.526901,52.526901,296411000
LTC,10/19/2018,52.552299,53.599998,52.237499,53.0201,53.0201,272130000
LTC,10/20/2018,53.067001,53.4618,52.7967,53.362801,53.362801,258418000
LTC,10/21/2018,53.4347,53.773102,52.7127,52.915798,52.915798,273510000
LTC,10/22/2018,52.784599,53.114201,52.012798,52.203899,52.203899,263337000
LTC,10/23/2018,52.237,52.873501,51.940201,52.541302,52.541302,278025000
LTC,10/24/2018,52.456501,53.007999,52.286499,52.514999,52.514999,291042000
LTC,10/25/2018,52.488098,52.510101,52.060101,52.2346,52.2346,241117000
LTC,10/26/2018,52.219601,52.483398,51.731701,52.0989,52.0989,292908000
LTC,10/27/2018,52.1278,52.3606,51.774799,51.931999,51.931999,312308000
LTC,10/28/2018,52.052299,52.172199,51.484699,51.9375,51.9375,335237000
LTC,10/29/2018,51.832699,52.030201,48.654202,49.0714,49.0714,373076000
LTC,10/30/2018,48.996498,49.4772,48.788502,49.239101,49.239101,295448000
LTC,10/31/2018,49.337799,49.940498,48.3214,49.441502,49.441502,410734000
LTC,11/1/2018,49.562302,51.027802,49.416199,50.2719,50.2719,321492000
LTC,11/2/2018,50.3395,51.659801,50.315399,51.3307,51.3307,362726000
LTC,11/3/2018,51.2976,51.361,50.760799,50.9734,50.9734,325128000
LTC,11/4/2018,50.986198,55.1367,50.815701,53.612499,53.612499,441533000
LTC,11/5/2018,53.5933,54.708099,53.1115,53.546299,53.546299,398133000
LTC,11/6/2018,53.702499,55.945099,53.482899,55.945099,55.945099,371534000
LTC,11/7/2018,56.043999,56.157101,53.706902,54.1889,54.1889,385412000
LTC,11/8/2018,54.192402,54.462898,52.372898,52.373402,52.373402,351857000
LTC,11/9/2018,52.3647,52.7243,51.6702,51.896,51.896,386711000
LTC,11/10/2018,51.9268,52.698502,51.8442,52.401798,52.401798,322713000
LTC,11/11/2018,52.318901,52.4701,50.248501,51.364899,51.364899,410262000
LTC,11/12/2018,51.4771,51.681301,50.469299,50.648201,50.648201,388194000
LTC,11/13/2018,50.634899,50.967499,49.261002,49.696602,49.696602,356433000
LTC,11/14/2018,49.578899,50.299198,41.9436,43.610802,43.610802,604639000
LTC,11/15/2018,43.727699,44.242001,40.7775,43.948299,43.948299,588718000
LTC,11/16/2018,43.961102,43.961102,42.086601,42.4589,42.4589,411507000
LTC,11/17/2018,42.4888,42.4888,41.662899,41.928902,41.928902,330818000
LTC,11/18/2018,42.0882,42.9795,42.006401,42.3279,42.3279,352001000
LTC,11/19/2018,42.339401,42.339401,35.969501,36.641102,36.641102,571241000
LTC,11/20/2018,36.572498,37.910801,31.4067,33.044201,33.044201,619356000
LTC,11/21/2018,33.065201,34.670601,31.892599,34.670601,34.670601,504001000
LTC,11/22/2018,34.692799,34.899502,32.195099,32.195099,32.195099,468218000
LTC,11/23/2018,32.022202,33.025002,31.1353,32.159698,32.159698,462932000
LTC,11/24/2018,32.259701,33.146702,28.764,29.217699,29.217699,396969000
LTC,11/25/2018,29.226801,31.914101,27.072701,30.8922,30.8922,573938000
LTC,11/26/2018,30.8687,32.113201,28.3832,29.410999,29.410999,528902000
LTC,11/27/2018,29.409599,31.349199,28.8193,31.0688,31.0688,486621000
LTC,11/28/2018,31.116899,35.978298,30.971201,34.626598,34.626598,573550000
LTC,11/29/2018,34.71944,35.538494,33.223019,33.797447,33.797447,476701013
LTC,11/30/2018,33.799175,34.25259,31.432522,32.064762,32.064762,431153649
LTC,12/1/2018,32.130596,35.15485,31.505257,34.340736,34.340736,428286157
LTC,12/2/2018,34.262409,35.137863,33.43261,33.71315,33.71315,407318732
LTC,12/3/2018,33.810291,33.810291,30.49416,31.072802,31.072802,431873524
LTC,12/4/2018,31.005577,32.149879,30.393677,31.186125,31.186125,398521610
LTC,12/5/2018,31.215851,31.386568,29.277233,29.295238,29.295238,392132740
LTC,12/6/2018,29.248985,30.408764,26.91877,26.943661,26.943661,451241301
LTC,12/7/2018,26.907946,26.907946,22.997705,25.272585,25.272585,519622321
LTC,12/8/2018,25.128456,26.627741,23.6269,24.864017,24.864017,504751040
LTC,12/9/2018,24.803595,26.913271,24.803595,25.947023,25.947023,471979152
LTC,12/10/2018,25.911686,26.125834,24.502552,24.6178,24.6178,423653343
LTC,12/11/2018,24.600491,24.952085,23.510136,23.802383,23.802383,386533569
LTC,12/12/2018,23.795937,25.250565,23.71084,24.49383,24.49383,367818943
LTC,12/13/2018,24.530657,24.659683,23.607573,23.668861,23.668861,328942983
LTC,12/14/2018,23.646481,23.754459,22.824781,23.464331,23.464331,318851820
LTC,12/15/2018,23.462881,24.116274,23.340948,23.782425,23.782425,291476162
LTC,12/16/2018,23.787989,26.725233,23.777025,25.59721,25.59721,424549776
LTC,12/17/2018,25.682781,30.403738,25.682781,29.26889,29.26889,613385969
LTC,12/18/2018,29.266506,30.142157,28.253374,30.142157,30.142157,492064386
LTC,12/19/2018,30.327751,31.769341,29.449499,29.682787,29.682787,505439992
LTC,12/20/2018,29.604042,33.258156,29.410448,32.816872,32.816872,796645103
LTC,12/21/2018,32.732635,34.283398,30.296894,30.796618,30.796618,546504526
LTC,12/22/2018,30.82662,31.855911,30.334074,31.855911,31.855911,419546205
LTC,12/23/2018,31.992167,34.147011,31.802282,33.459675,33.459675,554317219
LTC,12/24/2018,33.473583,36.558315,33.196667,33.196667,33.196667,535897387
LTC,12/25/2018,33.401596,33.401596,30.452274,31.134329,31.134329,508836253
LTC,12/26/2018,31.093464,32.204876,29.746025,30.985901,30.985901,464721770
LTC,12/27/2018,30.962173,31.363218,28.131933,28.294508,28.294508,442100051
LTC,12/28/2018,28.300598,33.359837,28.300598,32.51083,32.51083,486919645
LTC,12/29/2018,32.558426,33.338654,31.52054,31.565002,31.565002,390868406
LTC,12/30/2018,31.423141,32.378098,31.167883,31.976517,31.976517,405650440
LTC,12/31/2018,31.977234,32.000603,30.164322,30.468224,30.468224,367746437
LTC,1/1/2019,30.458393,32.097584,30.26428,31.979931,31.979931,379429124
LTC,1/2/2019,32.021229,33.793324,31.765974,33.433681,33.433681,414331918
LTC,1/3/2019,33.353573,33.420704,31.59248,32.026699,32.026699,345068249
LTC,1/4/2019,32.016525,33.02335,31.437557,32.404167,32.404167,391010579
LTC,1/5/2019,32.345547,36.14344,32.344795,34.936867,34.936867,640607603
LTC,1/6/2019,34.847218,39.959141,34.784061,39.298855,39.298855,809493170
LTC,1/7/2019,39.279751,39.64756,37.613743,37.806274,37.806274,586891613
LTC,1/8/2019,37.918991,40.950657,37.918991,39.479717,39.479717,643946959
LTC,1/9/2019,39.446453,40.278614,38.902725,38.985535,38.985535,504601883
LTC,1/10/2019,38.987137,39.524033,33.03175,33.866009,33.866009,701124437
LTC,1/11/2019,33.683475,34.098728,32.046043,32.327629,32.327629,628980637
LTC,1/12/2019,32.456207,32.938995,32.030506,32.384426,32.384426,491524393
LTC,1/13/2019,32.395824,33.138565,30.127712,30.332897,30.332897,564244096
LTC,1/14/2019,30.378098,32.733948,30.310152,32.358242,32.358242,593098938
LTC,1/15/2019,32.384205,32.706947,31.079927,31.507069,31.507069,527294088
LTC,1/16/2019,31.438589,32.246391,31.268059,31.823418,31.823418,539347966
LTC,1/17/2019,31.850113,31.946886,30.676147,31.888651,31.888651,609389197
LTC,1/18/2019,31.91345,31.940603,30.95557,31.311487,31.311487,566482194
LTC,1/19/2019,31.480209,33.112358,31.368427,32.550724,32.550724,585789957
LTC,1/20/2019,32.490044,33.354145,30.935497,31.176407,31.176407,584024741
LTC,1/21/2019,31.188656,31.389185,30.956667,31.21287,31.21287,531048792
LTC,1/22/2019,31.213305,32.019772,30.324675,31.684425,31.684425,589374367
LTC,1/23/2019,31.669024,32.386166,31.558426,32.001957,32.001957,613521888
LTC,1/24/2019,32.042973,33.042126,31.427628,32.776108,32.776108,614405338
LTC,1/25/2019,32.820435,33.209595,32.273338,32.981812,32.981812,661476020
LTC,1/26/2019,32.96796,33.950012,32.866627,33.150524,33.150524,694481467
LTC,1/27/2019,33.081963,33.345749,32.080502,32.592834,32.592834,678149673
LTC,1/28/2019,32.517124,32.716747,30.523111,31.199259,31.199259,812860294
LTC,1/29/2019,31.235544,31.457535,30.437248,31.097111,31.097111,707842400
LTC,1/30/2019,31.066559,32.089375,30.863518,31.930954,31.930954,694822148
LTC,1/31/2019,31.890856,32.437298,31.39546,31.652176,31.652176,654137406
LTC,2/1/2019,31.719522,33.449444,31.127136,32.82708,32.82708,825977656
LTC,2/2/2019,32.817982,34.557167,32.728092,34.394829,34.394829,829064166
LTC,2/3/2019,34.43121,34.568447,33.117676,33.439255,33.439255,820461891
LTC,2/4/2019,33.464359,34.428387,33.464359,34.108627,34.108627,740036504
LTC,2/5/2019,34.009163,34.388393,33.77774,34.256645,34.256645,708712284
LTC,2/6/2019,34.347305,34.347305,32.543476,32.932987,32.932987,748545366
LTC,2/7/2019,32.905396,33.592579,32.878471,33.22242,33.22242,652002936
LTC,2/8/2019,33.235271,43.903469,33.005573,43.464722,43.464722,1721691113
LTC,2/9/2019,43.021866,45.864746,42.2686,44.790283,44.790283,1509978243
LTC,2/10/2019,44.763634,47.09407,42.903816,46.827408,46.827408,1420578823
LTC,2/11/2019,46.881832,46.881832,42.397343,43.182541,43.182541,1229169302
LTC,2/12/2019,43.168873,44.143291,42.543179,43.928642,43.928642,1098569294
LTC,2/13/2019,43.83334,44.510052,41.416805,41.997643,41.997643,1087815590
LTC,2/14/2019,41.875496,42.553356,41.267056,41.640549,41.640549,997741394
LTC,2/15/2019,41.643276,43.675793,41.619717,42.699669,42.699669,1043820661
LTC,2/16/2019,42.759766,44.183578,42.567696,43.594761,43.594761,1017844635
LTC,2/17/2019,43.396259,44.649574,42.911343,43.928368,43.928368,1089205822
LTC,2/18/2019,43.88195,49.219578,43.84201,48.043175,48.043175,1462180271
LTC,2/19/2019,48.136169,49.183182,47.268829,47.864677,47.864677,1417050580
LTC,2/20/2019,47.820896,52.15839,47.410934,51.785965,51.785965,1582934318
LTC,2/21/2019,51.835323,51.835323,48.68166,49.1516,49.1516,1259734341
LTC,2/22/2019,49.132931,50.027672,48.717384,49.805733,49.805733,1213665948
LTC,2/23/2019,49.671822,51.885784,48.667637,51.680927,51.680927,1278039837
LTC,2/24/2019,51.68029,53.415829,43.656162,44.678593,44.678593,1618048131
LTC,2/25/2019,44.575947,47.190857,44.575947,46.213066,46.213066,1212141472
LTC,2/26/2019,46.17646,46.517334,45.093922,45.491131,45.491131,1060325373
LTC,2/27/2019,45.498642,46.138302,44.412914,45.581425,45.581425,1061879935
LTC,2/28/2019,45.616497,46.920059,45.597649,46.237255,46.237255,1119495712
LTC,3/1/2019,46.235413,48.987801,46.149918,47.48724,47.48724,1175425172
LTC,3/2/2019,47.481236,49.640739,47.463955,49.015366,49.015366,1227656624
LTC,3/3/2019,49.021946,49.385883,48.093163,48.380322,48.380322,1102677211
LTC,3/4/2019,48.334953,48.649303,45.853374,46.432034,46.432034,1243464082
LTC,3/5/2019,46.523563,54.023884,46.142342,53.132458,53.132458,2000300862
LTC,3/6/2019,53.020226,56.267273,52.276752,55.784279,55.784279,1998850452
LTC,3/7/2019,55.837769,58.999519,55.079391,57.189034,57.189034,2410843754
LTC,3/8/2019,57.435509,57.650024,55.453449,56.099548,56.099548,1977538387
LTC,3/9/2019,56.001781,59.285744,56.001781,58.086891,58.086891,2145350395
LTC,3/10/2019,58.09853,58.251389,56.591221,57.181866,57.181866,1778709344
LTC,3/11/2019,57.187702,57.848881,54.827072,55.420216,55.420216,1839260243
LTC,3/12/2019,55.413017,57.263145,53.495651,56.997055,56.997055,1666711996
LTC,3/13/2019,57.075665,57.21019,55.433735,55.933186,55.933186,1465625295
LTC,3/14/2019,55.860012,57.756111,55.785194,56.584183,56.584183,1610293200
LTC,3/15/2019,56.541637,59.386192,56.541637,58.989258,58.989258,1824454595
LTC,3/16/2019,58.994133,62.093449,58.994133,61.844753,61.844753,1997899601
LTC,3/17/2019,61.881493,61.989639,60.782539,61.243778,61.243778,1609232029
LTC,3/18/2019,61.284283,62.770649,59.50243,60.264805,60.264805,1971826811
LTC,3/19/2019,60.224297,60.947174,59.752319,60.615566,60.615566,1824124623
LTC,3/20/2019,60.677914,60.957047,58.569397,60.846546,60.846546,1990264182
LTC,3/21/2019,60.867493,61.082329,58.739544,59.378326,59.378326,1766689848
LTC,3/22/2019,59.302612,60.284576,58.887695,59.824001,59.824001,1660894830
LTC,3/23/2019,59.791531,61.707005,59.507809,61.348614,61.348614,2009701790
LTC,3/24/2019,61.242916,61.247284,59.713223,60.223877,60.223877,2041814465
LTC,3/25/2019,60.302681,60.926552,58.999908,59.496738,59.496738,2057863894
LTC,3/26/2019,59.508308,59.653008,58.334938,59.343529,59.343529,2020400713
LTC,3/27/2019,59.407898,62.288082,59.325237,62.251431,62.251431,2220590688
LTC,3/28/2019,62.222458,62.222458,60.745564,61.170486,61.170486,1818355774
LTC,3/29/2019,61.167595,61.532345,60.259777,61.301613,61.301613,1977436351
LTC,3/30/2019,61.254097,64.109009,60.365063,60.621964,60.621964,1698116593
LTC,3/31/2019,60.638481,60.850319,60.212364,60.755398,60.755398,1646531872
LTC,4/1/2019,60.769836,60.985172,60.413891,60.677994,60.677994,1712538382
LTC,4/2/2019,60.704704,77.411728,60.537777,76.19326,76.19326,4161362861
LTC,4/3/2019,76.256302,97.495255,76.009644,84.921936,84.921936,6206102119
LTC,4/4/2019,85.173927,89.338387,81.568634,84.980904,84.980904,4195622761
LTC,4/5/2019,85.037949,89.582016,84.923279,88.677864,88.677864,3512861847
LTC,4/6/2019,88.707771,96.741356,86.312386,92.573418,92.573418,3857950929
LTC,4/7/2019,92.421371,95.394669,90.085419,92.31237,92.31237,3314848880
LTC,4/8/2019,92.327896,93.822845,87.064087,89.493042,89.493042,3295695862
LTC,4/9/2019,89.497734,89.497734,85.007217,86.786964,86.786964,2742631078
LTC,4/10/2019,86.77433,90.352432,86.74704,88.377739,88.377739,2765900677
LTC,4/11/2019,88.393532,88.521744,76.656769,79.677994,79.677994,3461536000
LTC,4/12/2019,79.632645,80.26606,76.441635,78.963959,78.963959,2839796022
LTC,4/13/2019,78.946709,81.102783,76.693352,78.221306,78.221306,2379257754
LTC,4/14/2019,78.204674,82.937523,76.979172,82.937523,82.937523,2328308745
LTC,4/15/2019,83.014893,83.848152,76.981972,79.054703,79.054703,2742760721
LTC,4/16/2019,79.038223,81.838295,78.028656,81.349281,81.349281,2176907331
LTC,4/17/2019,81.352409,82.001778,79.080887,79.327469,79.327469,2060101784
LTC,4/18/2019,79.392204,83.201454,79.307556,82.074875,82.074875,2616912436
LTC,4/19/2019,82.098816,83.188484,80.433929,82.569221,82.569221,2608961075
LTC,4/20/2019,82.550385,82.892776,80.275955,81.512497,81.512497,2422737857
LTC,4/21/2019,81.522018,81.890503,75.02021,77.331558,77.331558,2957685726
LTC,4/22/2019,77.294411,77.889587,75.699577,76.948074,76.948074,2657300819
LTC,4/23/2019,76.8535,79.461784,74.639412,74.845024,74.845024,2920088568
LTC,4/24/2019,74.753876,75.235649,71.356064,73.308945,73.308945,3347048436
LTC,4/25/2019,73.245316,74.507721,71.055,71.248116,71.248116,2754712046
LTC,4/26/2019,71.363304,74.513008,70.193672,73.115349,73.115349,3041612619
LTC,4/27/2019,73.213371,73.328636,71.993332,72.120903,72.120903,2059777054
LTC,4/28/2019,72.120308,72.482826,69.080032,69.726799,69.726799,2362638270
LTC,4/29/2019,69.784256,70.229225,67.26606,67.960381,67.960381,2532498296
LTC,4/30/2019,67.950584,74.668297,67.950584,74.280876,74.280876,3065300354
LTC,5/1/2019,74.303352,75.420654,72.298012,73.657768,73.657768,2871792311
LTC,5/2/2019,73.682755,74.523659,73.095787,73.777176,73.777176,2903392114
LTC,5/3/2019,73.76445,80.419266,73.442604,79.32653,79.32653,3850339792
LTC,5/4/2019,79.307938,82.019585,75.796165,78.063843,78.063843,3502670655
LTC,5/5/2019,78.004234,78.150528,75.537895,75.984367,75.984367,2650746461
LTC,5/6/2019,76.028984,76.393639,72.325294,74.982758,74.982758,2933488799
LTC,5/7/2019,74.979942,78.008736,74.666443,74.693001,74.693001,3088433048
LTC,5/8/2019,74.647369,75.318115,73.101524,74.620285,74.620285,2532851418
LTC,5/9/2019,74.593979,75.932892,72.989838,74.177139,74.177139,2436426305
LTC,5/10/2019,74.18959,78.724144,73.038063,77.166649,77.166649,3051537532
LTC,5/11/2019,77.16275,94.54438,77.10923,89.22226,89.22226,5491744173
LTC,5/12/2019,89.539299,93.17627,83.823067,84.565514,84.565514,5582599422
LTC,5/13/2019,84.632576,92.372009,84.299744,88.058235,88.058235,4658762984
LTC,5/14/2019,88.053047,93.372978,87.658386,91.620407,91.620407,4930071296
LTC,5/15/2019,91.661552,103.140015,90.817268,101.744568,101.744568,5168624436
LTC,5/16/2019,101.573143,106.20565,92.565117,95.585587,95.585587,6442000276
LTC,5/17/2019,95.632607,97.258667,84.937782,88.995232,88.995232,5319840521
LTC,5/18/2019,89.010017,89.874954,85.800514,86.700188,86.700188,3317998478
LTC,5/19/2019,86.675331,96.542763,86.129234,95.321198,95.321198,4108852208
LTC,5/20/2019,95.339371,95.339371,88.569275,91.493675,91.493675,3566921483
LTC,5/21/2019,91.572083,92.44413,89.587975,91.507751,91.507751,3145769021
LTC,5/22/2019,91.505104,92.002701,87.545143,88.210571,88.210571,3398528443
LTC,5/23/2019,88.197609,89.73867,85.230118,89.176773,89.176773,3208807269
LTC,5/24/2019,88.973946,102.749931,88.32444,99.90303,99.90303,5393657682
LTC,5/25/2019,100.04554,104.105576,98.722878,102.672318,102.672318,4507357465
LTC,5/26/2019,102.700592,112.673218,99.743843,111.418602,111.418602,5168378349
LTC,5/27/2019,111.435295,120.691711,111.127953,118.0326,118.0326,6355361291
LTC,5/28/2019,117.891891,117.891891,112.991241,114.93116,114.93116,4171886802
LTC,5/29/2019,114.925446,117.874443,110.472672,115.08123,115.08123,4122926836
LTC,5/30/2019,115.140594,119.741745,105.298332,108.795578,108.795578,4971290022
LTC,5/31/2019,108.69622,114.628044,105.913834,114.536957,114.536957,4207966341
LTC,6/1/2019,114.466255,115.606911,111.679024,112.61927,112.61927,3807158511
LTC,6/2/2019,112.710167,116.246994,111.912216,114.702835,114.702835,3434073037
LTC,6/3/2019,114.668709,115.905777,106.462448,107.468575,107.468575,3832352496
LTC,6/4/2019,107.372932,107.372932,99.294312,102.087822,102.087822,4316694183
LTC,6/5/2019,102.119499,104.844002,101.218842,103.849289,103.849289,3585162872
LTC,6/6/2019,103.806831,111.334335,102.088142,111.107224,111.107224,4142250662
LTC,6/7/2019,110.975151,120.639694,109.586571,117.374413,117.374413,5140908477
LTC,6/8/2019,117.278076,119.498245,114.455498,118.552032,118.552032,4689557936
LTC,6/9/2019,118.58606,119.133209,112.568817,115.132301,115.132301,4360301111
LTC,6/10/2019,114.99556,129.708817,113.169899,129.071442,129.071442,5449266884
LTC,6/11/2019,129.26413,138.148743,125.962524,136.029739,136.029739,5441787587
LTC,6/12/2019,136.085831,142.706406,132.238007,135.653748,135.653748,5855623530
LTC,6/13/2019,135.682114,136.886002,129.135818,131.351761,131.351761,4947794845
